2024-06-05 21:56:17,258 INFO    StreamThr :3628112 [internal.py:wandb_internal():86] W&B internal server running at pid: 3628112, started at: 2024-06-05 21:56:17.257720
2024-06-05 21:56:17,952 DEBUG   HandlerThread:3628112 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.31', 'python': '3.10.14', 'heartbeatAt': '2024-06-05T12:56:17.944763', 'startedAt': '2024-06-05T12:56:17.253250', 'docker': None, 'cuda': None, 'args': ('--block', 'transformer'), 'state': 'running', 'program': '/home/mingu/GAN/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/rkdrn79/GAN.git', 'commit': '5c61dd74e203a5ebc90b10f4685e990daa2dd214'}, 'email': 'rkdrn7979@naver.com', 'root': '/home/mingu/GAN', 'host': 'hawaii', 'username': 'mingu', 'executable': '/home/mingu/miniforge3/envs/ag/bin/python', 'cpu_count': 48, 'cpu_count_logical': 96, 'cpu_freq': {'current': 1302.2581770833333, 'min': 1000.0, 'max': 2200.0}, 'cpu_freq_per_core': [{'current': 2145.401, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1100.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1100.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1100.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1100.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 1000.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1000.0, 'max': 2200.0}], 'disk': {'/': {'total': 902.0153961181641, 'used': 731.9066429138184}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 629.5175743103027}}
2024-06-05 21:56:17,952 INFO    HandlerThread:3628112 [system_monitor.py:probe():224] Finished collecting system info
2024-06-05 21:56:17,952 INFO    HandlerThread:3628112 [system_monitor.py:probe():227] Publishing system info
2024-06-05 21:56:17,952 DEBUG   HandlerThread:3628112 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-05 21:56:18,768 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/conda-environment.yaml
2024-06-05 21:56:31,034 DEBUG   HandlerThread:3628112 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-05 21:56:31,036 INFO    HandlerThread:3628112 [system_monitor.py:probe():229] Finished publishing system info
2024-06-05 21:56:31,041 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: status_report
2024-06-05 21:56:31,041 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: keepalive
2024-06-05 21:56:31,041 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: status_report
2024-06-05 21:56:31,041 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: keepalive
2024-06-05 21:56:31,042 DEBUG   SenderThread:3628112 [sender.py:send():379] send: files
2024-06-05 21:56:31,042 INFO    SenderThread:3628112 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-06-05 21:56:31,348 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: python_packages
2024-06-05 21:56:31,348 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: python_packages
2024-06-05 21:56:31,350 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: stop_status
2024-06-05 21:56:31,350 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: stop_status
2024-06-05 21:56:31,352 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-05 21:56:31,605 DEBUG   SenderThread:3628112 [sender.py:send():379] send: telemetry
2024-06-05 21:56:31,769 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/conda-environment.yaml
2024-06-05 21:56:31,769 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/requirements.txt
2024-06-05 21:56:31,769 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/wandb-metadata.json
2024-06-05 21:56:31,929 INFO    wandb-upload_0:3628112 [upload_job.py:push():131] Uploaded file /tmp/tmpic53l7ojwandb/jwwp4rc0-wandb-metadata.json
2024-06-05 21:56:33,466 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: status_report
2024-06-05 21:56:33,507 DEBUG   SenderThread:3628112 [sender.py:send():379] send: exit
2024-06-05 21:56:33,507 INFO    SenderThread:3628112 [sender.py:send_exit():586] handling exit code: 1
2024-06-05 21:56:33,507 INFO    SenderThread:3628112 [sender.py:send_exit():588] handling runtime: 15
2024-06-05 21:56:33,510 INFO    SenderThread:3628112 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-05 21:56:33,510 INFO    SenderThread:3628112 [sender.py:send_exit():594] send defer
2024-06-05 21:56:33,510 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:33,510 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-05 21:56:33,510 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:33,510 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-05 21:56:33,510 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 1
2024-06-05 21:56:33,510 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:33,510 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-05 21:56:33,511 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:33,511 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-05 21:56:33,511 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 2
2024-06-05 21:56:33,511 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:33,511 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-05 21:56:33,511 INFO    HandlerThread:3628112 [system_monitor.py:finish():203] Stopping system monitor
2024-06-05 21:56:33,511 DEBUG   SystemMonitor:3628112 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 21:56:33,512 INFO    HandlerThread:3628112 [interfaces.py:finish():202] Joined cpu monitor
2024-06-05 21:56:33,512 DEBUG   SystemMonitor:3628112 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-05 21:56:33,512 INFO    HandlerThread:3628112 [interfaces.py:finish():202] Joined disk monitor
2024-06-05 21:56:33,512 DEBUG   SystemMonitor:3628112 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-05 21:56:33,770 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/output.log
2024-06-05 21:56:33,770 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/wandb-summary.json
2024-06-05 21:56:33,779 INFO    HandlerThread:3628112 [interfaces.py:finish():202] Joined gpu monitor
2024-06-05 21:56:33,780 INFO    HandlerThread:3628112 [interfaces.py:finish():202] Joined memory monitor
2024-06-05 21:56:33,780 INFO    HandlerThread:3628112 [interfaces.py:finish():202] Joined network monitor
2024-06-05 21:56:33,780 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:33,780 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-05 21:56:33,780 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 3
2024-06-05 21:56:33,781 DEBUG   SenderThread:3628112 [sender.py:send():379] send: stats
2024-06-05 21:56:33,781 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:33,781 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-05 21:56:33,781 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:33,782 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-05 21:56:33,782 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 4
2024-06-05 21:56:33,782 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:33,782 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-05 21:56:33,782 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:33,782 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 4
2024-06-05 21:56:33,782 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 5
2024-06-05 21:56:33,782 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:33,782 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-05 21:56:33,782 DEBUG   SenderThread:3628112 [sender.py:send():379] send: summary
2024-06-05 21:56:33,791 INFO    SenderThread:3628112 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-05 21:56:33,791 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:33,791 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 5
2024-06-05 21:56:33,791 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 6
2024-06-05 21:56:33,791 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:33,791 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-05 21:56:33,791 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:33,791 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 6
2024-06-05 21:56:33,795 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: status_report
2024-06-05 21:56:34,003 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 7
2024-06-05 21:56:34,003 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:34,003 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-05 21:56:34,004 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:34,004 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-05 21:56:34,507 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-05 21:56:34,770 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/config.yaml
2024-06-05 21:56:34,770 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/wandb-summary.json
2024-06-05 21:56:35,470 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 8
2024-06-05 21:56:35,470 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: poll_exit
2024-06-05 21:56:35,470 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:35,471 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-05 21:56:35,471 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:35,471 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-05 21:56:35,471 INFO    SenderThread:3628112 [job_builder.py:build():318] Attempting to build job artifact
2024-06-05 21:56:35,471 INFO    SenderThread:3628112 [job_builder.py:_get_source_type():455] is repo sourced job
2024-06-05 21:56:35,500 INFO    SenderThread:3628112 [job_builder.py:build():431] adding wandb-job metadata file
2024-06-05 21:56:35,507 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-05 21:56:35,519 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 9
2024-06-05 21:56:35,519 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: poll_exit
2024-06-05 21:56:35,519 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:35,519 DEBUG   SenderThread:3628112 [sender.py:send():379] send: artifact
2024-06-05 21:56:35,520 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-05 21:56:35,770 INFO    Thread-12 :3628112 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/output.log
2024-06-05 21:56:36,508 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-05 21:56:36,543 INFO    SenderThread:3628112 [sender.py:send_artifact():1468] sent artifact job-https___github.com_rkdrn79_GAN.git_train.py - {'id': 'QXJ0aWZhY3Q6ODYxMTcyNDU1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MDEwNDUzOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODYxMTc5NDE2', 'versionIndex': 3}}}
2024-06-05 21:56:36,543 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:36,543 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-05 21:56:36,543 INFO    SenderThread:3628112 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-05 21:56:36,771 INFO    SenderThread:3628112 [dir_watcher.py:finish():388] scan: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files
2024-06-05 21:56:36,771 INFO    SenderThread:3628112 [dir_watcher.py:finish():402] scan save: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/config.yaml config.yaml
2024-06-05 21:56:36,771 INFO    SenderThread:3628112 [dir_watcher.py:finish():402] scan save: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/conda-environment.yaml conda-environment.yaml
2024-06-05 21:56:36,771 INFO    SenderThread:3628112 [dir_watcher.py:finish():402] scan save: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/wandb-metadata.json wandb-metadata.json
2024-06-05 21:56:36,771 INFO    SenderThread:3628112 [dir_watcher.py:finish():402] scan save: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/requirements.txt requirements.txt
2024-06-05 21:56:36,772 INFO    SenderThread:3628112 [dir_watcher.py:finish():402] scan save: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/output.log output.log
2024-06-05 21:56:36,772 INFO    SenderThread:3628112 [dir_watcher.py:finish():402] scan save: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/wandb-summary.json wandb-summary.json
2024-06-05 21:56:36,772 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 10
2024-06-05 21:56:36,772 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: poll_exit
2024-06-05 21:56:36,772 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:36,772 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-05 21:56:36,776 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:36,777 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-05 21:56:36,777 INFO    SenderThread:3628112 [file_pusher.py:finish():172] shutting down file pusher
2024-06-05 21:56:37,330 INFO    wandb-upload_1:3628112 [upload_job.py:push():131] Uploaded file /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/conda-environment.yaml
2024-06-05 21:56:37,376 INFO    wandb-upload_0:3628112 [upload_job.py:push():131] Uploaded file /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/config.yaml
2024-06-05 21:56:37,380 INFO    wandb-upload_3:3628112 [upload_job.py:push():131] Uploaded file /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/output.log
2024-06-05 21:56:37,396 INFO    wandb-upload_4:3628112 [upload_job.py:push():131] Uploaded file /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/wandb-summary.json
2024-06-05 21:56:37,427 INFO    wandb-upload_2:3628112 [upload_job.py:push():131] Uploaded file /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/files/requirements.txt
2024-06-05 21:56:37,509 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-05 21:56:37,509 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: poll_exit
2024-06-05 21:56:37,627 INFO    Thread-11 (_thread_body):3628112 [sender.py:transition_state():614] send defer: 11
2024-06-05 21:56:37,627 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:37,628 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 11
2024-06-05 21:56:37,628 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:37,628 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-05 21:56:37,628 INFO    SenderThread:3628112 [file_pusher.py:join():178] waiting for file pusher
2024-06-05 21:56:37,628 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 12
2024-06-05 21:56:37,628 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:37,628 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 12
2024-06-05 21:56:37,628 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:37,629 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-05 21:56:37,629 INFO    SenderThread:3628112 [file_stream.py:finish():614] file stream finish called
2024-06-05 21:56:37,956 INFO    SenderThread:3628112 [file_stream.py:finish():618] file stream finish is done
2024-06-05 21:56:37,956 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 13
2024-06-05 21:56:37,956 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:37,956 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 13
2024-06-05 21:56:37,956 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:37,956 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-05 21:56:37,956 INFO    SenderThread:3628112 [sender.py:transition_state():614] send defer: 14
2024-06-05 21:56:37,956 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: defer
2024-06-05 21:56:37,956 INFO    HandlerThread:3628112 [handler.py:handle_request_defer():172] handle defer: 14
2024-06-05 21:56:37,957 DEBUG   SenderThread:3628112 [sender.py:send():379] send: final
